numero_celular;data_captura;tipo_cupom;tipo_loja;local_captura;latitude;longitude;nome_loja;endereco_loja;valor_compra;valor_cupom
(11) 92502-8058;19/07/2025;Cashback;eletrodoméstico;Shopping Pátio Paulista;-23.570554891339597;-46.6454852530136;Kalunga;Rua Augusta, 2220;952.06;47.6
(11) 92299-4437;16/07/2025;Desconto;farmácia;Shopping Pátio Paulista;-23.570481825759696;-46.64524175787099;Drogaria São Paulo;Av. Paulista, 1230;450.07;50.61
(11) 92493-5229;05/07/2025;Desconto;eletrodoméstico;Calçada aleatória;-23.5639624326492;-46.65012882166229;Ponto Frio;Rua da Consolação, 2303;630.24;111.18
(61) 98173-6736;12/07/2025;Desconto;vestuário;Semáforo;-23.561963310749;-46.6538370105912;Riachuelo;Av. Paulista, 2277;127.69;57.05
(11) 91956-1119;04/07/2025;Cashback;outros;Calçada aleatória;-23.563985341978906;-46.6499878224926;Smart Fit;Av. Paulista, 2006;392.52;19.63
(11) 97553-7143;31/07/2025;Produto;vestuário;Semáforo;-23.5622105975063;-46.65419887027521;Renner;Av. Paulista, 2230;393.58;4.07
(11) 95048-9851;12/07/2025;Produto;restaurante;MASP;-23.561834781581503;-46.655356126977004;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;939.43;14.92
(11) 92764-6926;05/07/2025;Desconto;eletrodoméstico;Calçada aleatória;-23.564373158970604;-46.650207871559296;Kalunga;Rua Augusta, 2220;887.59;174.9
(11) 97787-5468;06/07/2025;Desconto;vestuário;Shopping Cidade São Paulo;-23.5633725221796;-46.6520345226869;Havaianas;Av. Paulista, 2439;375.84;160.23
(11) 91254-5269;19/07/2025;Cashback;restaurante;Shopping Pátio Paulista;-23.5706374849034;-46.645276677378206;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;366.6;18.33
(11) 93151-8143;06/07/2025;Desconto;outros;Shopping Pátio Paulista;-23.5707510471872;-46.645567301751306;Smart Fit;Av. Paulista, 2006;729.31;99.77
(61) 92791-8556;20/07/2025;Cashback;eletrodoméstico;Semáforo;-23.562250604115896;-46.6533564552616;Kalunga;Rua Augusta, 2220;277.33;13.87
(11) 99887-2649;27/07/2025;Cashback;outros;Shopping Cidade São Paulo;-23.5635132795257;-46.652210053786895;Smart Fit;Av. Paulista, 2006;130.63;6.53
(11) 95425-2422;21/07/2025;Produto;eletrodoméstico;Shopping Pátio Paulista;-23.5703588669357;-46.645526860270714;Kalunga;Rua Augusta, 2220;304.14;12.64
(11) 96505-2766;05/07/2025;Cashback;outros;Semáforo;-23.562055586297596;-46.654038946209894;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;249.49;12.47
(11) 98349-4480;13/07/2025;Produto;eletrodoméstico;Calçada aleatória;-23.563986856558397;-46.650044100600404;Ponto Frio;Rua da Consolação, 2303;684.17;29.03
(11) 97229-5271;19/07/2025;Cashback;eletrodoméstico;Parque Trianon;-23.56372283626491;-46.6563358430995;Ponto Frio;Rua da Consolação, 2303;176.32;8.82
(11) 99458-2352;03/07/2025;Desconto;móveis;MASP;-23.5615812475355;-46.65629194089381;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;496.9;112.9
(11) 91388-8248;04/07/2025;Cashback;móveis;Shopping Cidade São Paulo;-23.563183484614502;-46.651529087198696;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;579.07;28.95
(11) 93755-3171;12/07/2025;Desconto;restaurante;Parque Trianon;-23.564253102370305;-46.6565072649583;Subway;Av. Paulista, 2026;157.32;58.4
(11) 99136-9693;11/07/2025;Desconto;restaurante;Estação Consolação;-23.555267689755702;-46.6617840764725;Subway;Av. Paulista, 2026;720.91;186.45
(11) 92945-7031;27/07/2025;Produto;eletrodoméstico;Parque Trianon;-23.563841305076206;-46.656510481013;Kalunga;Rua Augusta, 2220;559.98;14.11
(71) 95165-4819;13/07/2025;Cashback;outros;Semáforo;-23.562113738322196;-46.654061074107986;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;613.8;30.69
(11) 99377-6065;26/07/2025;Produto;vestuário;Estação Consolação;-23.555945504274096;-46.6619224270192;Lojas Americanas;Av. Paulista, 2300;356.48;9.99
(11) 96948-6492;04/07/2025;Desconto;vestuário;Calçada aleatória;-23.564194783263495;-46.65036718208;Riachuelo;Av. Paulista, 2277;836.28;310.02
(61) 98701-7357;19/07/2025;Produto;outros;Semáforo;-23.561989774959503;-46.65423099196931;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;633.26;35.27
(11) 95079-1284;05/07/2025;Desconto;restaurante;Calçada aleatória;-23.5639298642264;-46.650466768693796;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;539.67;111.94
(11) 94885-8318;13/07/2025;Cashback;eletrodoméstico;Semáforo;-23.56190073593031;-46.65374994131152;Ponto Frio;Rua da Consolação, 2303;315.95;15.8
(11) 98874-7699;27/07/2025;Desconto;restaurante;Semáforo;-23.5625981206927;-46.653887783029006;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;446.12;175.61
(11) 91011-8877;05/07/2025;Produto;mercado express;Parque Trianon;-23.5636436993022;-46.65736189230559;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;591.64;6.81
(41) 98391-7759;20/07/2025;Cashback;mercado express;MASP;-23.560912228283897;-46.6557552942971;Pão de Açúcar;Rua Pamplona, 1704;173.76;8.69
(11) 98843-9168;27/07/2025;Cashback;farmácia;MASP;-23.5616255035567;-46.655897730723304;Drogaria São Paulo;Av. Paulista, 1230;868.81;43.44
(11) 96863-3676;12/07/2025;Desconto;farmácia;Estação Consolação;-23.555603501926207;-46.6615951983825;Drogaria São Paulo;Av. Paulista, 1230;695.45;100.05
(11) 91457-2537;26/07/2025;Cashback;outros;Semáforo;-23.5618383732022;-46.654276202077895;Smart Fit;Av. Paulista, 2006;237.28;11.86
(11) 92302-6962;19/07/2025;Desconto;farmácia;Calçada aleatória;-23.563949191752698;-46.650424114349;Drogaria São Paulo;Av. Paulista, 1230;107.29;10.94
(11) 98717-9127;07/07/2025;Desconto;mercado express;Estação Consolação;-23.555804367818396;-46.66188917229241;Pão de Açúcar;Rua Pamplona, 1704;613.59;99.48
(11) 92207-5705;23/07/2025;Produto;mercado express;Shopping Cidade São Paulo;-23.5633776589827;-46.6519321720474;Pão de Açúcar;Rua Pamplona, 1704;444.25;22.69
(11) 93516-9729;02/07/2025;Cashback;móveis;Shopping Cidade São Paulo;-23.562829606963795;-46.652120258563706;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;217.63;10.88
(11) 99113-2461;19/07/2025;Cashback;móveis;Estação Consolação;-23.556098693829398;-46.66171292253489;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;788.48;39.42
(31) 97099-8570;26/07/2025;Desconto;vestuário;Calçada aleatória;-23.563636070689995;-46.6499574849259;Riachuelo;Av. Paulista, 2277;413.78;135.32
(11) 95491-4761;05/07/2025;Cashback;mercado express;Shopping Cidade São Paulo;-23.562461201138;-46.6521850046481;Pão de Açúcar;Rua Pamplona, 1704;224.32;11.22
(11) 94839-9554;26/07/2025;Produto;farmácia;Calçada aleatória;-23.563942385265;-46.6500927349392;Drogaria São Paulo;Av. Paulista, 1230;858.86;50.13
(11) 93251-3689;19/07/2025;Desconto;restaurante;Calçada aleatória;-23.563959937728505;-46.6500457409509;Subway;Av. Paulista, 2026;605.67;152.1
(71) 92355-5330;20/07/2025;Cashback;mercado express;Calçada aleatória;-23.563787567396897;-46.649712989304895;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;500.13;25.01
(11) 95468-8861;08/07/2025;Produto;móveis;MASP;-23.561649796838097;-46.65628036988599;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;332.33;16.99
(11) 99765-9589;20/07/2025;Cashback;vestuário;Calçada aleatória;-23.5645508616119;-46.649847602601895;Lojas Americanas;Av. Paulista, 2300;441.06;22.05
(11) 91347-2122;05/07/2025;Produto;eletrodoméstico;MASP;-23.5617450099818;-46.65652686717779;Kalunga;Rua Augusta, 2220;594.94;29.32
(11) 95676-2400;13/07/2025;Desconto;vestuário;Calçada aleatória;-23.563883426418595;-46.649252100144714;Havaianas;Av. Paulista, 2439;206.85;50.29
(11) 97562-8317;27/07/2025;Produto;vestuário;Semáforo;-23.562001821273398;-46.653748452767594;Renner;Av. Paulista, 2230;904.5;36.13
(11) 91217-4131;20/07/2025;Produto;outros;Calçada aleatória;-23.5639754511924;-46.6500296668959;Smart Fit;Av. Paulista, 2006;162.6;2.93
(11) 93561-5319;13/07/2025;Produto;vestuário;Shopping Pátio Paulista;-23.5702732770551;-46.6457380823632;Lojas Americanas;Av. Paulista, 2300;477.33;20.02
(11) 95063-1963;06/07/2025;Desconto;mercado express;Semáforo;-23.5619197823057;-46.6539034906581;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;280.36;31.73
(11) 91055-5698;17/07/2025;Cashback;outros;MASP;-23.561614427136;-46.655583387295096;Smart Fit;Av. Paulista, 2006;799.04;39.95
(11) 91698-4582;13/07/2025;Cashback;mercado express;Parque Trianon;-23.564064487927006;-46.657225723547796;Pão de Açúcar;Rua Pamplona, 1704;147.21;7.36
(11) 98083-3965;02/07/2025;Produto;móveis;MASP;-23.561253047046897;-46.656150540394506;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;140.97;7.52
(11) 92400-8752;27/07/2025;Produto;farmácia;MASP;-23.561405545652708;-46.6558837356989;Drogaria São Paulo;Av. Paulista, 1230;403.1;13.99
(41) 97622-9384;23/07/2025;Desconto;móveis;Shopping Pátio Paulista;-23.570223231330196;-46.6455085905301;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;456.98;51.98
(11) 99280-7195;06/07/2025;Cashback;eletrodoméstico;Calçada aleatória;-23.564007508087606;-46.64975467011021;Kalunga;Rua Augusta, 2220;477.55;23.88
(11) 94561-2125;26/07/2025;Desconto;eletrodoméstico;MASP;-23.560996937735204;-46.655713656908105;Kalunga;Rua Augusta, 2220;265.49;102.38
(11) 98588-5872;26/07/2025;Produto;restaurante;MASP;-23.561410894213996;-46.6562745508697;Subway;Av. Paulista, 2026;129.43;1.73
(71) 96435-5453;20/07/2025;Desconto;outros;Parque Trianon;-23.5643315340989;-46.657090567411295;Smart Fit;Av. Paulista, 2006;166.51;29.76
(11) 91507-8704;08/07/2025;Produto;mercado express;MASP;-23.561596853660603;-46.65593709139081;Pão de Açúcar;Rua Pamplona, 1704;960.66;43.59
(11) 91901-6729;31/07/2025;Produto;mercado express;Estação Consolação;-23.555754005022497;-46.66145909217359;Pão de Açúcar;Rua Pamplona, 1704;736.69;12.02
(11) 98939-6207;05/07/2025;Desconto;restaurante;Estação Consolação;-23.5557921496334;-46.6614720495068;Subway;Av. Paulista, 2026;514.26;219.57
(11) 97547-4499;27/07/2025;Cashback;eletrodoméstico;Calçada aleatória;-23.5639806576755;-46.65059263996991;Ponto Frio;Rua da Consolação, 2303;966.26;48.31
(61) 94693-1124;28/07/2025;Desconto;outros;Calçada aleatória;-23.5642818006181;-46.6500432262667;Smart Fit;Av. Paulista, 2006;407.43;93.42
(41) 93375-5414;13/07/2025;Cashback;vestuário;Estação Consolação;-23.5561339084228;-46.66143802138091;Havaianas;Av. Paulista, 2439;889.51;44.48
(11) 95013-4723;27/07/2025;Desconto;vestuário;Parque Trianon;-23.5635527747503;-46.65663337144441;Havaianas;Av. Paulista, 2439;811.44;208.73
(11) 93269-7693;07/07/2025;Produto;mercado express;Estação Consolação;-23.5558350328612;-46.6611707821589;Pão de Açúcar;Rua Pamplona, 1704;812.77;23.41
(11) 92530-4467;06/07/2025;Desconto;farmácia;Shopping Cidade São Paulo;-23.563112399762804;-46.65240412579129;Drogaria São Paulo;Av. Paulista, 1230;984.65;130.69
(11) 98636-3616;13/07/2025;Desconto;móveis;Calçada aleatória;-23.564184020798994;-46.650090740905895;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;138.94;16.16
(11) 96832-3053;05/07/2025;Produto;móveis;MASP;-23.5615304530455;-46.6558298751332;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;683.75;30.84
(11) 95719-5447;27/07/2025;Produto;vestuário;Calçada aleatória;-23.5639518278056;-46.6499990861939;Riachuelo;Av. Paulista, 2277;583.19;6.0
(11) 93149-1357;06/07/2025;Cashback;vestuário;Calçada aleatória;-23.563868918549;-46.6496428061175;Havaianas;Av. Paulista, 2439;695.6;34.78
(11) 99164-5635;26/07/2025;Cashback;eletrodoméstico;MASP;-23.5611291337593;-46.65632646939049;Kalunga;Rua Augusta, 2220;667.11;33.36
(31) 92837-2234;17/07/2025;Cashback;vestuário;Shopping Cidade São Paulo;-23.563923176340396;-46.65202270402659;Renner;Av. Paulista, 2230;273.97;13.7
(11) 91272-3666;26/07/2025;Desconto;móveis;Shopping Cidade São Paulo;-23.563567063609504;-46.65237042962049;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;476.27;138.53
(61) 94474-7224;06/07/2025;Cashback;móveis;Parque Trianon;-23.564363033907803;-46.657539594131215;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;222.24;11.11
(61) 97833-4235;12/07/2025;Produto;vestuário;Calçada aleatória;-23.563837561181494;-46.649772253451886;Renner;Av. Paulista, 2230;689.45;33.47
(11) 93787-7754;05/07/2025;Desconto;eletrodoméstico;MASP;-23.561586953120205;-46.6566583126876;Kalunga;Rua Augusta, 2220;312.59;66.84
(11) 99268-4654;20/07/2025;Desconto;mercado express;Calçada aleatória;-23.5641638733344;-46.64988245879831;Pão de Açúcar;Rua Pamplona, 1704;738.57;329.06
(11) 93510-5190;05/07/2025;Cashback;móveis;Semáforo;-23.562443673470604;-46.653944992023995;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;662.24;33.11
(11) 96806-8645;12/07/2025;Produto;outros;Calçada aleatória;-23.564004592954696;-46.64982621255009;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;370.09;10.88
(11) 93812-7124;19/07/2025;Produto;restaurante;Semáforo;-23.561964125889396;-46.65429192068221;Subway;Av. Paulista, 2026;713.01;24.01
(11) 98865-9990;19/07/2025;Produto;outros;Shopping Pátio Paulista;-23.570190028549504;-46.6456985588719;Smart Fit;Av. Paulista, 2006;809.23;21.36
(11) 94693-9097;19/07/2025;Cashback;restaurante;Shopping Pátio Paulista;-23.570557191361793;-46.6459309803877;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;863.61;43.18
(11) 94756-1825;13/07/2025;Produto;outros;Semáforo;-23.562132984675305;-46.65426544081418;Smart Fit;Av. Paulista, 2006;906.06;24.41
(11) 99646-2882;19/07/2025;Produto;eletrodoméstico;Shopping Cidade São Paulo;-23.563208883817907;-46.65178948745589;Kalunga;Rua Augusta, 2220;326.31;12.82
(11) 97242-5119;27/07/2025;Cashback;mercado express;Shopping Cidade São Paulo;-23.563568570342802;-46.65278706841929;Pão de Açúcar;Rua Pamplona, 1704;630.3;31.52
(11) 99527-1941;26/07/2025;Cashback;farmácia;Shopping Pátio Paulista;-23.570107648901704;-46.64571379710311;Drogaria São Paulo;Av. Paulista, 1230;455.98;22.8
(11) 97882-1390;13/07/2025;Cashback;vestuário;Estação Consolação;-23.5559717218216;-46.6613060285937;Havaianas;Av. Paulista, 2439;923.15;46.16
(61) 96533-9842;20/07/2025;Produto;mercado express;Shopping Pátio Paulista;-23.570730684661893;-46.645103197085895;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;299.99;16.1
(11) 93609-1345;20/07/2025;Produto;mercado express;Shopping Pátio Paulista;-23.5703456222385;-46.64579737342241;Pão de Açúcar;Rua Pamplona, 1704;294.55;11.91
(11) 99601-7534;25/07/2025;Produto;móveis;MASP;-23.560766807535998;-46.656062714476896;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;369.04;4.41
(11) 96654-1821;05/07/2025;Desconto;vestuário;Calçada aleatória;-23.563777371388294;-46.649910212225805;Lojas Americanas;Av. Paulista, 2300;347.18;160.75
(11) 97662-6397;26/07/2025;Cashback;eletrodoméstico;MASP;-23.561023477613098;-46.6554125466409;Kalunga;Rua Augusta, 2220;703.89;35.19
(11) 91019-8559;19/07/2025;Desconto;outros;Calçada aleatória;-23.5639903987552;-46.6502260253611;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;655.29;252.69
(11) 91111-3383;06/07/2025;Cashback;eletrodoméstico;Estação Consolação;-23.5556330083571;-46.6618213146109;Kalunga;Rua Augusta, 2220;668.23;33.41
(11) 96368-2739;13/07/2025;Desconto;mercado express;MASP;-23.5608099838257;-46.6558400394006;Pão de Açúcar;Rua Pamplona, 1704;355.72;78.94
(11) 91733-6269;20/07/2025;Produto;farmácia;Parque Trianon;-23.564121596465302;-46.656943595908196;Drogaria São Paulo;Av. Paulista, 1230;767.18;25.6
(11) 94446-8293;05/07/2025;Produto;vestuário;Shopping Pátio Paulista;-23.5709531378868;-46.6459424842115;Renner;Av. Paulista, 2230;214.83;8.51
(11) 92208-3747;19/07/2025;Produto;vestuário;Semáforo;-23.561639875827602;-46.6541970682836;Renner;Av. Paulista, 2230;289.57;13.66
(11) 97497-4252;05/07/2025;Cashback;farmácia;Estação Consolação;-23.5560850732948;-46.6614570041742;Drogaria São Paulo;Av. Paulista, 1230;699.64;34.98
(11) 93036-7975;27/07/2025;Desconto;restaurante;Semáforo;-23.561644288753605;-46.653784314006785;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;388.65;111.01
(11) 92644-7119;19/07/2025;Cashback;restaurante;MASP;-23.561115185694202;-46.65610803852651;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;128.43;6.42
(11) 99872-4538;12/07/2025;Cashback;restaurante;Shopping Pátio Paulista;-23.5709755432;-46.64520059990439;Subway;Av. Paulista, 2026;350.2;17.51
(11) 96084-9076;27/07/2025;Cashback;móveis;Shopping Cidade São Paulo;-23.563253803951604;-46.652378249904906;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;442.66;22.13
(61) 95418-7061;15/07/2025;Desconto;móveis;Parque Trianon;-23.563613541757398;-46.65683213099711;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;358.66;125.73
(11) 96488-3926;06/07/2025;Produto;vestuário;MASP;-23.561277233668292;-46.655231499296505;Lojas Americanas;Av. Paulista, 2300;906.5;53.19
(71) 95956-2548;26/07/2025;Desconto;vestuário;Calçada aleatória;-23.564193055469104;-46.649721647961506;Lojas Americanas;Av. Paulista, 2300;983.01;262.3
(11) 92128-8836;26/07/2025;Cashback;vestuário;Calçada aleatória;-23.563982896062498;-46.6499194223163;Lojas Americanas;Av. Paulista, 2300;306.51;15.33
(11) 96070-1974;20/07/2025;Produto;outros;Calçada aleatória;-23.563541459472003;-46.649847649273106;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;801.98;12.32
(11) 94714-1591;06/07/2025;Desconto;outros;MASP;-23.5612525111762;-46.65555924779879;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;947.97;141.09
(11) 98348-1201;20/07/2025;Produto;mercado express;MASP;-23.561523485818793;-46.656132762900214;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;226.68;11.15
(11) 97799-4940;06/07/2025;Cashback;eletrodoméstico;Shopping Pátio Paulista;-23.570862442758198;-46.6462409069768;Kalunga;Rua Augusta, 2220;463.35;23.17
(11) 92113-2481;13/07/2025;Desconto;restaurante;MASP;-23.560797137860998;-46.65621196250971;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;312.57;120.88
(71) 94858-5630;05/07/2025;Cashback;restaurante;Semáforo;-23.562066376087007;-46.654083043989914;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;953.45;47.67
(11) 93032-7396;20/07/2025;Produto;eletrodoméstico;Estação Consolação;-23.555678777990597;-46.661373278836194;Ponto Frio;Rua da Consolação, 2303;945.65;49.98
(41) 91146-4521;13/07/2025;Produto;vestuário;MASP;-23.561155857953402;-46.656055923231506;Lojas Americanas;Av. Paulista, 2300;908.4;49.94
(11) 95215-9759;12/07/2025;Produto;farmácia;Shopping Cidade São Paulo;-23.5632071365141;-46.652218226014796;Drogaria São Paulo;Av. Paulista, 1230;958.48;35.84
(11) 91679-3701;05/07/2025;Desconto;vestuário;Calçada aleatória;-23.5640746073378;-46.649517796327096;Havaianas;Av. Paulista, 2439;441.38;162.9
(11) 98252-4595;19/07/2025;Produto;vestuário;MASP;-23.561266707514505;-46.65566053666411;Havaianas;Av. Paulista, 2439;149.73;3.16
(11) 92737-4622;26/07/2025;Desconto;eletrodoméstico;Parque Trianon;-23.563813135619398;-46.656646957842696;Ponto Frio;Rua da Consolação, 2303;517.78;131.15
(11) 91758-2608;17/07/2025;Cashback;outros;Semáforo;-23.561945693532298;-46.654389049584296;Smart Fit;Av. Paulista, 2006;375.72;18.79
(11) 92450-6589;15/07/2025;Desconto;móveis;Shopping Pátio Paulista;-23.5704290936144;-46.64584640706809;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;355.02;80.98
(11) 96369-2689;05/07/2025;Cashback;vestuário;Semáforo;-23.5621585850045;-46.653824090794295;Renner;Av. Paulista, 2230;627.98;31.4
(11) 91583-8700;12/07/2025;Cashback;móveis;Calçada aleatória;-23.563628515078495;-46.64999361852689;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;429.6;21.48
